vn_id,staff_id,position_id,note
385,5585,6,OP movie
385,7458,1,
385,1125,3,BGM
385,742,7,"OP ""I need magic ~Hodokenai Maji☆Kyun♪~"""
385,742,6,OP lyrics
385,3608,1,
393,3462,3,"OP, ED"
393,1332,3,
393,207,7,"OP ""Grant me my wish"" and ED ""Atarashii Ashita"""
420,1022,3,BGM
420,6058,3,OP
420,3171,7,"Asahi ED ""Kiss"""
420,1431,7,"True ED ""Amazing Grace"""
420,1453,2,
420,1432,3,Minami ED
420,1020,7,"OP ""For our days"", ED ""Return to that place"""
420,2164,3,Asahi ED
420,4800,3,"Yuuhi ED, Aoba ED"
420,2243,3,"BGM, ED ""Return to that place"""
420,785,7,"Yuuhi ED ""Sanpomichi"", Aoba ED ""Yuuzora Waltz"""
586,9943,3,OP & ED
586,8472,1,
586,2746,7,OP & ED
586,959,3,
586,12642,2,
586,11876,2,
592,9562,6,Original concept
592,3052,3,BGM
592,16887,7,"OP ""Brand new morning"" and ED ""Cumulus"""
592,2648,5,
592,2648,1,
592,6089,6,OP movie
592,1867,3,OP
592,2440,1,
592,6460,6,OP lyrics
592,12054,2,
629,3462,3,OP
629,7478,6,Trinity OP lyrics
629,1261,3,BGM
629,3438,6,Event background designs
629,1332,3,Sound production
629,1877,6,Sound effects
629,2604,6,OP lyrics
629,6009,3,"Insert song, ED"
629,454,7,"OP ""Together"", Trinity Insert song ""Heart of Mind"", ED ""personal space"""
629,5585,6,Movie
629,10016,6,Coloring
629,13568,2,PS3/PSP
629,4641,6,ED lyrics
629,5914,6,Trinity promotional movies
629,373,2,
629,373,6,"Planning, draft"
629,6011,4,
629,4099,6,System design
629,2843,5,
629,6228,6,Producer
629,7433,7,"Trinity OP ""SURVIVE!!"""
828,6429,3,PC 1st OP composition
828,2589,7,"Ameri's insert song ""Going My Way"""
828,1997,7,"Yumina's insert song ""Flower Doll"""
828,2928,5,
828,2928,1,
828,966,7,"Mifuyu's insert song ""Rainy Pain"""
828,6738,3,"Composition, lyrics and arrangement for 360 OPs"
828,5155,7,"PC 2nd OP ""Shunkan Spline"", insert song ""Cherry"", 360 2nd OP ""Ouka Shunkou"""
828,4996,3,PC 2nd OP arrangement
828,7489,6,Lyrics of Mifuyu's insert song
828,898,7,"Mashiro's insert song ""Marital Vows"""
828,4616,3,Composition of all heroine insert songs
828,13120,2,
828,8844,3,Music Production
828,64,7,"PC 1st OP ""Konna Haru no Sora wo"", PC ED ""Niji wo Mitsuketa You na Iro de"", 360 1st OP ""Doko made mo Tomo ni"""
1709,3699,5,
1709,3699,1,
1709,16015,3,OP production
1709,4756,2,
1709,889,7,"OP ""Puru moe Angel"""
1709,2363,7,"OP ""Puru moe Angel"""
1709,8075,3,"OP composition, arrangement"
1709,8928,6,OP lyrics
1709,3407,2,
1963,10159,1,
1963,10155,2,
1963,10155,4,
1963,10155,1,
2027,1279,1,
2027,15105,2,
2027,15104,2,
2027,9342,2,
2027,4812,3,
2027,9341,2,
2027,9273,2,
2027,6441,3,
2027,9089,2,
2027,9295,2,
2027,9340,2,
2027,9337,2,
2027,2474,5,
2027,2474,1,
2027,9338,2,
2027,8490,2,
2230,7589,1,
2230,6110,2,
2230,2619,3,
2230,6109,2,
2442,3188,1,
2442,1827,3,
2442,5019,7,"OP ""Stare Me"""
2442,2837,2,
3082,3046,1,
3082,993,2,
3335,3206,4,
3335,378,2,Some of the H-scenes
3335,3204,2,
3335,407,5,
3335,407,1,
3335,3205,3,
3464,4526,1,
3464,2022,2,
3702,7362,3,
3702,7337,2,
3702,1666,1,
3924,7507,7,"OP ""your lie ~Yasashisa no Uso~"""
3924,4181,1,
3924,8062,2,
3937,4505,1,
3954,546,2,
3954,546,6,Game design
3954,2436,3,
3954,17745,4,
3954,8814,6,Movie
3954,17744,6,"Original concept, producer"
4002,2288,5,
4002,2288,1,
4057,7890,4,
4057,7891,2,
4057,7491,3,
4057,9430,2,
4057,5685,2,
4057,1197,1,
4160,15734,1,
4160,9334,3,OP
4160,9334,6,Sound
4160,2694,7,"OP ""Kami Tama-tama-tama"""
4185,4366,1,
4293,4153,3,
4293,6773,1,
4293,9008,2,
4616,3467,3,OP
4616,1116,5,
4616,1116,1,
4616,8671,3,OP lyrics
4616,2363,7,"OP ""vague regret"""
4660,61,1,
4660,5470,4,
4660,5470,6,"Planning, original draft"
4660,16090,2,
4700,182,7,"OP ""Netsu Ai SOS!"""
4700,270,7,"OP ""Netsu Ai SOS!"""
4785,1902,2,
4785,1718,6,CG
4785,10138,1,
4785,1712,6,Special thanks
4785,1717,6,CG
4785,10139,3,
4785,1739,6,CG
4785,1719,6,CG
4785,10146,6,Voice cut out / Embedding
4785,9483,6,Special thanks
4811,4445,2,
4811,4445,6,Lyrics
4811,18650,6,OP movie
4811,4455,2,
4811,363,7,"OP ""see-saw!! part2"", ED ""see-saw!! medley"""
4811,3427,1,SD
4811,4466,3,"OP, ED"
4811,3993,2,Assistant writer
4811,10686,1,
5268,2079,1,
5758,4119,1,
5758,9705,5,
5758,9705,1,
5973,17361,2,
5973,17360,2,
5973,11287,3,BGM
5973,17363,3,
5973,17351,5,
5973,17351,1,
5973,17362,4,
5973,17364,3,
5973,17359,2,
5973,17317,5,Original character design
6187,6923,2,
6530,13997,2,
6530,5075,3,
6530,3271,5,
6530,3271,1,
6764,3862,2,
6764,7902,1,
6764,502,7,"OP ""Hadashi no Mama de"""
6764,6732,6,Programming
6764,3104,3,
6764,1483,6,OP lyrics
6764,2841,1,
6764,3775,1,
6987,11188,7,"OP ""FLY"", ED ""Vanity"""
6987,4701,2,
6987,8173,3,"OP, ED composition"
6987,16604,6,OP lyrics
7103,976,7,"OP ""Yumemita Mama de"""
7103,4299,7,"ED ""Yume Kara Samete"""
7167,3197,5,
7167,3197,1,
7167,4614,3,
7167,3499,4,
7167,3490,2,
7640,4595,2,
7640,13049,4,
7640,6840,3,
7640,4129,5,
7640,4129,1,
7749,4699,2,PS2 additional scenerio's
8040,1444,2,
8040,18743,5,
8387,1058,1,
8487,9013,2,
8487,9013,1,
8589,6466,3,
8589,11628,5,
8589,11628,1,
8589,11628,6,"Planning, original concept"
8589,13173,2,
8589,13173,4,
8694,3159,2,
8694,3159,1,Graphics
8694,3161,1,Graphics
8694,12566,1,Graphics
8694,2183,3,
8981,9389,3,
9054,17395,1,Graphics
9054,17398,3,
9054,17394,1,Graphics
9054,17397,3,
9054,9280,1,
9054,17396,1,Graphics
9054,17392,2,
9141,9840,1,"Original Picture, Graphic Design"
9141,9843,1,Graphic Design
9141,9838,1,Original Picture
9141,6367,5,
9141,9836,1,"Original Picture, Graphic Design"
9141,9834,1,Original Picture
9141,6368,2,
9141,9839,1,Original Picture
9141,9835,1,"Original Picture, Graphic Design"
9141,2206,3,
9141,9841,1,Graphic Design
9141,2619,6,Producer
9141,9844,1,Graphic Design
9141,6369,2,
9141,9837,1,"Original Picture, Graphic Design"
9141,9842,1,Graphic Design
9192,1892,1,Using authorized CG library
10023,18835,2,
10023,18731,1,
10126,3026,1,
10126,3028,2,
10423,15795,1,
11190,3935,2,
11190,14169,2,
11190,14169,6,Planning
11190,3161,2,
11190,3585,3,
11190,9300,3,Uncredited
11190,2183,2,
11190,2183,6,Scripting
11574,2931,1,
11574,3715,2,
11574,12267,3,
11689,6995,1,
11689,378,2,Chinami route
11689,17700,2,
11689,16318,2,
12152,7232,2,
12152,7232,1,
12332,9094,1,
12332,3490,2,
12332,9705,1,Colouring
12333,5610,4,
12333,5610,6,Script
12333,3447,3,"BGM, OP composition & lyrics"
12333,3447,6,Audio production
12333,5604,6,Script
12333,2111,2,
12333,1682,5,
12333,1682,1,
12333,17286,5,
12333,17286,1,
12333,3155,2,
12333,3155,6,Scenario supervision
12333,12890,3,BGM
12333,19288,6,Movie
12333,3152,7,"OP ""Hadashi no Mermaid"""
12454,10686,5,
12721,10871,3,
12721,10871,1,
12942,7744,5,
12942,7744,1,
12942,3698,2,
12942,4191,2,
12942,4453,2,
12942,3490,2,
12942,746,3,BGM
12942,11593,6,"System design, debug"
12942,12494,4,
12942,12494,6,Debug
12942,1606,2,
12942,13163,6,"Script, debug"
13632,1658,3,"BGM, ED"
13632,5896,6,Movie
13632,1023,3,PC OP
13632,5898,6,Script
13632,5892,1,SD
13632,5900,6,Script
13632,5899,6,Script
13632,5765,4,
13632,5585,6,Movie
13632,5761,1,
13632,5749,6,Movie
13632,5894,6,ED lyrics
13632,5893,2,
13632,310,7,"PC OP ""My Sphere"", PSV OP ""Sweet Sympathy"""
13632,3327,5,
13632,3327,1,
13632,1907,2,Main scenario
13632,5891,1,
13632,1438,1,Assistant
13632,5897,6,Script
13838,4620,3,
13838,1948,2,
13838,4930,1,
13840,8463,1,
13840,5452,2,
14017,6511,5,
14017,6511,1,
14017,5122,3,
14266,1022,3,OP production
14266,2659,5,
14266,2659,1,
14266,4471,7,"ED ""Tenshi no Risoukyou"""
14266,6058,3,OP composition
14266,9633,4,
14266,9633,6,OP lyrics
14266,5733,3,"ED composition, arrangement, lyrics"
14266,12547,3,ED arrangement
14266,2901,3,BGM
14266,9169,7,"OP ""Subliminal Agenda"""
14549,5084,1,
14549,9177,4,Scenario Supervision
14549,9176,1,
14549,5085,2,
14549,4123,1,
15297,1118,2,
15297,7531,1,
15297,3788,1,
15387,15735,1,
15795,6798,1,
15795,1678,2,
16056,11704,2,
16069,2345,3,OP
16069,5710,6,Graphics
16069,6629,6,Graphics
16069,6126,3,True End ED
16069,1523,3,
16069,5791,1,Flashbacks
16069,951,2,
16069,951,4,
16069,951,6,"Planning, Production"
16069,5712,6,Background Art
16069,4165,6,OP Movie
16069,5792,6,Graphics
16069,6022,6,Graphics
16069,5592,6,Graphics
16069,3109,7,"ED ""Ashita no Hajimari"""
16069,6087,6,Graphics
16069,363,7,"True End ED ""Natsu no Iro ga Kieru Toki"""
16069,5485,1,
16069,5485,6,Graphics
16069,5916,6,Background Art
16069,5907,6,Lyrics
16069,3037,6,Producer
16069,64,7,"OP ""Nostalgia"""
16069,6127,3,ED
16146,4699,2,
16146,5409,4,
16208,13210,6,OP Movie
16208,2877,1,SD
16208,13453,4,
16208,13453,6,Package design
16208,1661,2,"Common Miu, Makoto, Chronos"
16208,1661,6,Planning
16208,6793,6,Producer
16208,6792,7,"ED ""Futari no Chronicle"""
16208,13450,4,
16208,6039,1,"Dorothy, Michiru, Miu"
16208,16667,3,OP
16208,3352,1,"Kuro, Makoto, Misaki"
16208,12547,3,ED
16208,694,7,"OP ""5-Bu Mae no Koigokoro"""
16208,6791,2,
16208,10192,3,BGM
16493,377,2,
16493,744,1,
17073,3882,3,
17073,9524,2,
17073,7692,1,
17093,4122,1,
17093,5165,3,ED
17093,6166,7,"OP ""Doki Doki Catch"", ED ""Special Day"""
17093,2794,2,
17093,2448,2,
17093,3867,1,
17093,6419,2,
17093,18275,3,OP
17093,6597,1,
17093,4656,2,
17794,8050,1,
17794,1604,2,
17794,4615,3,
17794,2764,1,
18061,6466,3,
18061,7772,1,
18061,11627,2,
18061,11627,4,
18296,3493,5,
18296,3493,1,
19093,20074,2,
19093,13894,1,
19298,13208,6,OP Movie
19298,4895,1,
19298,6958,5,
19298,8190,3,Also arrangement of OP.
19298,8189,6,OP lyrics.
19298,20569,4,
19298,5878,7,"OP ""HEY!!"""
19475,12096,6,"Script, system"
19475,12097,3,ED
19475,12097,4,
19475,11835,5,
19475,11835,1,
19475,12095,2,
19475,12095,3,"BGM, OP, ED"
19475,12095,6,"Script, system, flash"
20106,4289,5,
20106,4289,1,
20106,3853,3,ED
20106,13724,3,
20106,5696,2,
20106,8461,2,
20106,16240,4,
20106,5772,7,"ED ""Zutto☆Need a chance!!"""
20220,8915,1,
20220,11123,2,
20663,16473,3,
20663,7342,2,
20663,9622,1,
20663,4429,2,
20663,9623,2,
20663,4873,2,
20663,4071,1,
20761,15718,2,
20761,15647,6,Concept
22062,2934,1,UI
22062,15516,3,
22062,15051,1,backgrounds
22062,11936,3,
22062,10310,1,
22379,2111,2,
22379,7271,1,Hoshikawa
22379,6064,3,OP
22379,6604,3,OP guitar
22379,17861,1,Elmi
22379,5248,1,Carole
22379,5585,6,Movie
22379,1514,1,Elis
22379,4847,1,Ji
22379,14610,1,Bartholomäus
22379,1021,3,OP/ED production
22379,20580,1,Hristina & Kinnian
22379,5159,7,"ED ""Dive into the gate"""
22379,5159,6,ED lyrics
22379,742,7,"OP ""real-Reality"""
22379,742,6,OP lyrics
22379,5991,1,Toiro
22379,4169,1,Gerd
22379,12601,7,"Insert song ""Grace Blaze"""
22379,2472,3,BGM
22379,10289,1,I BT
22379,4096,1,Anne
22928,8492,2,
22928,19964,1,
24106,20889,1,
24106,20880,2,
24106,20880,1,
24106,20887,3,
24108,12301,3,
24108,13040,3,
24221,7257,6,Background Material Supply
24241,2550,5,
24241,2550,1,
24241,9957,7,"OP ""Tatoe Tomo ni"" & EDs ""Dare yori mo"", ""Hitokoto"""
24241,8190,3,OP
24241,9956,6,OP & EDs lyrics
24241,4908,2,
24425,13260,2,
25564,5724,2,
25788,13724,3,
25788,6512,5,
25788,6512,1,
25788,12510,3,
25788,12507,2,
26351,6629,1,
26351,7424,7,Theme song
26351,6630,2,
26532,1012,2,
26532,1012,4,
26532,12275,5,
27519,11106,2,
27519,1260,1,
27519,7129,3,
27519,1246,4,
217,6017,7,"OP ""FEEL ME"""
217,13104,2,
217,13104,6,Script
217,8238,3,BGM & voice data editor
217,8238,6,Sound director
217,5519,5,
217,5519,1,
217,13217,3,Sound effect editor
217,13213,3,OP composition
217,13215,4,
217,13215,6,Script
217,13212,3,OP lyrics
217,13214,3,OP arrangement
217,10275,6,Coloring assistant
217,7799,6,Animation manager
387,4916,4,
387,4916,6,Planning
387,7581,7,"OP ""Hamatte Sabotte Oh My God!"", ED ""Nantetatte☆Densetsu"""
387,4060,6,"OP, ED lyrics"
387,11208,6,"Draft, total supervision"
387,2478,7,"OP ""Hamatte Sabotte Oh My God!"", ED ""Nantetatte☆Densetsu"""
387,3816,2,Uncredited
387,3815,2,
387,3078,7,"OP ""Hamatte Sabotte Oh My God!"", ED ""Nantetatte☆Densetsu"""
552,5127,4,
552,5127,6,Producer
552,8393,1,CG Coloring
552,3165,2,
552,4740,7,"OP ""Rosy"""
552,2061,5,
552,2061,1,
552,8720,1,
552,8721,3,
552,8717,6,Programmer
552,1691,3,OP
552,3233,5,
552,3039,5,
552,3039,1,
1027,10011,6,Script
1027,738,5,
1027,738,1,
1027,4,2,
1027,4,4,
1027,4,6,"Planning, Original Concept"
1027,13954,6,Progress management
1027,506,3,"OP ""Dorchadas"" ED ""Saudade"""
1027,746,3,
1027,185,7,"OP ""Dorchadas"" ED ""Saudade"""
1123,6672,3,BGM
1123,1582,1,
1123,3535,2,
1236,4761,1,
1236,4106,1,
1236,5060,3,
2009,10754,7,"OP ""Tabi Kounen Sora e"""
2086,3496,1,
2086,4639,7,"OP ""Full Moon Rhapsody"""
2086,4638,3,
2086,6540,2,
2599,2433,2,
2599,2434,3,
2599,2432,1,
2599,5019,7,"OP ""innocence pain"" and ED ""Yoake"""
2880,4409,4,
2880,995,6,Production
2880,1118,2,
2880,1118,6,"Planning, Original Draft"
2880,1584,1,
2880,1125,3,
2880,1165,6,"Production, Original Draft"
3233,4884,2,
3233,3487,3,OP
3233,6890,7,"OP ""Ikenai Yuuwaku"""
3233,2372,3,BGM
3233,3430,5,
3233,3430,1,
3542,11188,7,"OP ""HEARTS"" and ED ""STAR"""
3542,8664,1,
3542,4700,2,
3542,8173,3,
4114,1022,3,
4114,2616,2,
4114,1988,1,
4114,742,7,"OP ""Razuberi"""
4121,11056,1,
4121,14048,2,
4198,1332,3,
4198,11033,7,"OP ""Water Color"" and ED ""Aozora wa Kanashimi no Iro"""
4198,10071,2,
4198,17042,1,
4428,12612,3,
4448,3537,2,
4448,2158,3,
4448,4468,3,OP
4448,10681,7,"OP ""Watashi ga Koko ni Iru Riyuu"""
4448,4375,5,
4448,4375,1,
4476,1242,2,
4476,1264,3,
4476,13915,4,
4476,4114,1,Monsters
4684,10344,5,Original character design
4684,10344,6,Original creator
4684,14476,4,
4684,18270,2,
4804,16955,5,
4804,16955,1,
4804,6430,3,"BGM, OP"
4804,2606,7,"OP ""Eien no Panorama"""
4804,17154,2,
5112,16036,2,
5112,4306,5,
5112,4306,1,
5112,12301,3,
5112,1783,3,
5198,11514,2,
5198,1582,1,
5232,5581,2,
5232,5287,5,
5232,5287,1,
5245,1078,6,Movie
5245,5369,4,
5245,5369,6,Original creator
5245,454,7,"Second OP ""Noble Starlet"""
5245,6647,6,Lyrics for all songs
5245,3273,2,
5245,2417,6,Planning assistance
5245,1630,7,"First OP ""My Style, My Elegance"""
5245,12151,7,"Second OP ""Noble Starlet"""
5245,9153,6,Executive producer
5245,2472,3,Composition & arrangement of both OPs and ED
5245,9149,1,
5250,1056,1,
5622,3467,3,"OP, ED"
5622,2171,3,BGM
5622,246,7,"OP ""Kimi no Omoi, Sono Negai"""
5622,7354,1,
5622,8672,2,
5622,16825,7,"ED ""Yasashii Kaze"""
5652,546,2,
5652,2175,7,"OP ""Ars Magna"" and ED "" Niji no Kanata"""
5652,4468,3,
5652,4819,3,
5652,14639,1,
5652,545,2,
5652,4180,1,
5652,2435,1,
5652,5338,2,
5862,1751,6,CG Supervision
5862,3874,5,
5862,3874,4,
5862,3874,1,
5862,4867,2,Sub-writers
5862,4438,2,
5862,4439,3,
5862,3081,2,
5961,6890,7,"OP ""Mikan no Kaori to Seto no Umi"""
5961,2344,2,Scenario concept and supervision
5961,2097,5,
5961,2097,1,
5961,1909,2,Scenario direction
5961,1909,4,
5961,333,3,
5961,6940,5,
5961,6940,1,
6002,9022,1,
6002,9328,2,
6159,10446,2,
6159,1054,1,
6247,5199,3,
6247,368,2,
6247,368,1,
6668,2877,5,SD
6668,2877,1,SD
6668,8046,5,
6668,8046,1,
6668,1755,3,"Songs, BGM"
6668,2945,7,"First OP ""Shukumei no Pawn"", Second OP ""Michita Koku no Spica"""
6668,600,7,"ED ""69 Oku no Yoake"""
6668,5585,6,Movie
6668,5197,2,
6668,1659,7,"Insert song ""Wonder Tokimeki☆System"""
6876,19349,1,
6876,19316,3,
6876,19161,6,Programming
6876,9542,2,
7146,7352,1,
7210,1691,7,"OP ""Yume no Tsubasa"""
7210,2568,3,
7210,1844,3,
7242,4378,6,Scene Composition
7242,4188,6,"Planning, Original Plan"
7242,4354,1,
7242,4384,2,Text
7242,3891,1,
7299,6862,2,
7299,6862,6,Planning
7299,2746,7,"Theme song ""Kimi to Kinoko no Mannaka de..."""
7299,15732,5,
7299,15732,1,
7299,6856,3,Theme song
7353,1828,1,
7492,7960,5,
7521,8207,1,
7521,3026,1,
7521,4318,2,
7521,13344,2,
7521,20870,1,
7832,6119,2,
8988,9067,6,CG Coloring
8988,9032,1,"Original Picture, Drawing"
8988,9036,1,Drawing
8988,9033,1,"Original Picture, Drawing"
8988,9044,3,BGM and Sound Effects
8988,9044,6,MML Coding
8988,9070,6,CG Coloring
8988,9082,6,CG Coloring
8988,9083,6,CG Coloring
8988,9031,2,
8988,9079,6,CG Coloring
8988,9825,4,
8988,9825,6,Cell CG Production
8988,9080,6,CG Coloring
8988,9081,6,CG Coloring
8988,9042,1,Drawing
8988,9039,1,Drawing
8988,9034,1,Drawing
8988,9041,1,Drawing
8988,9038,1,Drawing
8988,9043,3,BGM
8988,9076,6,CG Satsuei
8988,9035,1,Drawing
8988,9037,1,Drawing
8988,9040,1,Drawing
9003,17592,2,
9003,17592,3,
9003,17593,2,
9003,17590,1,
9003,17591,1,
9003,17589,1,
9084,18744,5,
9303,2791,2,
9303,1783,3,
9303,3770,2,
9303,3770,1,
9303,3770,6,Planning
9303,4025,7,"Insert song ""Zoutan"""
9721,4158,3,
9721,4146,2,
9977,105,7,"OP ""NERVOUS"""
9977,3574,2,
9977,10587,3,
9977,1598,2,
9977,13076,4,
9977,10470,2,
9977,3869,5,
9977,3869,1,
10215,16469,5,
10215,18482,5,Guest character design
10215,10383,1,
10394,4515,3,
10394,4505,5,
10394,4505,1,
10501,5844,1,
10501,7184,3,
10501,8649,2,
10501,8649,4,
10501,8649,6,"Planning, movie, design"
10718,18736,1,
10718,364,2,
10803,5751,3,ED arrangement
10803,2605,7,"ED ""Mirai wa…"""
10803,1078,6,Movie
10803,1332,3,BGM
10803,5191,1,SD
10803,2604,3,"ED composition, lyrics"
10803,6009,3,OP
10803,2988,7,"OP ""Signal"""
10803,2988,6,OP lyrics
10803,2967,1,
10803,5735,6,Script
10803,5760,1,
10803,3794,6,Graphics chief
10803,4574,1,
10803,3517,6,Producer
10803,5193,4,
10803,4138,2,
10803,4138,6,"Planning, draft"
10976,2745,5,
10976,2745,1,
10976,17755,4,
10976,4868,2,
11323,12200,3,
11323,16466,2,
11323,16466,1,
11396,3980,3,
11396,18322,2,
11396,10961,1,
11650,4685,2,
11650,8303,3,
11650,5807,1,
11650,366,2,
11650,366,4,
11684,2766,3,
11684,20211,1,
11684,7840,7,"OP ""insania"""
12352,5369,6,Supervision
12352,4459,2,Assistant Writer
12352,1783,3,
12352,9153,6,Executive producer
12352,5366,2,
12352,5366,6,Planning
12506,15487,2,
12579,11987,3,
12579,8562,1,
12579,3936,2,
12830,687,7,"Insert song ""Kimi ga Ite Kureta Kara"""
12830,13951,6,Editing
12830,6743,6,Lyrics
12830,690,7,"OP ""MeltyMoment"""
12830,3912,1,Assistant
12830,3722,2,
12830,3940,3,ED
12830,3415,3,BGM
12830,3910,1,
12830,363,7,"ED ""Photograph"""
12830,4449,2,Guest scenario writer
12830,3911,1,
12830,3939,3,"OP, insert song"
12830,3744,1,SD
12830,17252,6,Graphics
12830,13497,6,Graphics
12830,2940,1,
12830,1855,2,Guest scenario writer
12830,3410,2,
13085,900,1,
13085,4250,2,
13120,10590,1,
13120,10591,2,
13122,1783,3,
13122,3108,7,"ED ""Hajimete no Kimochi"""
13122,3708,1,
13310,9787,2,
13310,9787,4,
13310,2764,1,
13310,12267,3,
13531,10427,1,
13531,2169,3,
13531,5762,2,
13902,9347,2,
13902,9348,6,Planning
13902,6398,1,
13943,4751,5,
13943,4751,1,
13943,1604,2,
13943,7462,2,
13943,4873,2,
13943,5026,6,Planning
14493,7507,7,"OP ""love slave"""
14493,5632,2,
14493,8076,1,
14713,18834,2,
14761,5898,6,Script
14761,5900,6,Script
14761,4610,3,Composition & lyrics for all songs
14761,5585,6,Movie
14761,15635,6,Special adviser
14761,17627,4,
14761,4318,2,
14761,4318,6,Scenario supervision (routes)
14761,4611,3,"BGM, music production"
14761,1630,7,"First OP ""Another Reality"""
14761,4847,1,
14761,2616,6,Logo design
14761,15634,4,Assistant director
14761,2450,2,
14761,5893,2,
14761,4846,1,
14761,9705,1,Coloring
14761,4870,2,
14761,4870,6,"Original draft, scenario supervision"
14761,4612,7,"Second OP ""Lies and Truth"", Firstst ED ""Connect new World"""
14761,5897,6,Script
14761,19704,7,"Last ED ""Utopia"""
15282,2738,3,OP Lyrics
15282,2738,7,"OP ""Beginning Moment"""
15282,6130,6,Movie Production
15282,10319,1,
15282,10020,1,SD
15282,7503,6,Coloring
15282,1261,3,ED
15282,6007,3,OP
15282,4430,2,
15282,2945,3,ED Lyrics
15282,2945,7,"ED ""Hajimari no Hi"""
15282,1332,3,
15282,10316,1,
15282,10320,2,
15282,5585,6,Movie Production
15282,4318,2,
15282,10318,1,
15282,2616,6,Logo Design
15282,3794,6,Coloring
15282,4879,3,BGM
15282,2847,6,Visual Chief
15343,7330,1,
15343,4342,2,
15343,1093,3,
15407,8207,1,
15407,11115,6,Planning
15407,13344,2,
15407,20870,1,
15476,15064,5,
15496,3938,2,
15496,2079,1,
15713,15631,1,
15713,6180,7,"D*S 1 & 2 ED ""Days of Promise”"
15713,2437,7,"D*S 1 & 2 ED ""Garasu no Tsuki“"
16224,14886,2,
16224,2134,7,"OP ""Lovely Angel!!"" and ED ""Angelike ni Love-ritai!!"""
16224,2133,3,OP
16224,2968,1,
16224,14885,2,
16224,7959,2,
16224,997,7,"OP ""Lovely Angel!!"" and ED ""Angelike ni Love-ritai!!"""
16582,1058,1,
16640,1262,1,
16640,1078,6,OP Movie
16640,7394,3,
16640,1255,1,
16640,11103,2,
16640,1240,6,Game Design
16640,1242,2,
16640,11104,1,
16640,1266,3,
16640,711,7,"ED ""STAR LIGHT!"""
16640,11102,2,
16640,11102,4,
16640,1556,7,"OP ""sail to a new world"""
16681,13326,1,GUI
16681,8434,2,
16681,13325,1,Backgrounds
16681,292,4,
16681,292,6,"Concept, Design, Coding"
16681,592,1,Backgrounds
16681,523,1,"Extra GUI Artwork, Promo Videos"
16681,12386,3,
16681,13324,5,
16681,13324,1,CG
16805,12301,3,
16805,5944,2,
16805,4926,5,
16805,4926,1,
17070,7692,1,
17070,7693,2,
17336,4561,2,
17336,4562,1,
17396,7141,2,
17396,8994,1,
17492,6920,2,
17492,5274,1,
17964,14141,3,"OP composition, arrangement, lyrics"
17964,14140,5,Original character design
17964,14140,6,Original creator
17964,694,7,"OP ""moment of glory"""
18001,3064,3,"OP composition, arrangement"
18001,14140,5,Original character design
18001,14140,6,Original creator
18001,694,7,"OP ""UPDATE:SHINE"""
18001,11700,6,OP lyrics
18001,4163,6,OP movie
18043,7086,1,
18043,7141,2,
18425,10011,2,Assistant writer
18425,10011,6,Script
18425,541,2,
18425,7750,6,Map design
18425,505,5,
18425,505,1,
18425,13954,6,Progress management
18425,506,3,Fairytale
18425,11846,6,CG
18425,11845,6,CG
18425,7749,2,Main writer
18425,7749,6,"Planning, original concept, script"
18425,185,7,Fairytale
18425,170,2,
18425,1677,3,
18425,11843,6,CG
18799,1908,2,
18799,10139,3,BGM
18799,2500,5,
18799,2500,1,
18809,12134,1,BG
18809,13655,5,
18809,12154,5,
18809,12103,1,BG
18809,19441,3,
18809,12157,7,
18809,12105,2,
18809,12105,6,Original concept
18866,9679,2,
18866,9679,5,
18866,9679,4,
18866,9679,1,
19571,12408,5,
19571,12408,1,
19571,914,2,
19644,1878,3,All EDs
19644,7505,2,
19644,7505,6,Line producer
19644,15855,6,Color scheme
19644,2649,6,Special thanks
19644,9562,4,
19644,9562,6,OP lyrics
19644,7503,1,Assistant artist
19644,10237,7,"Sara ED ""volière"", Shirone ED ""lettRE"", Yuuri ED ""fil..."""
19644,10237,6,Special thanks
19644,1890,6,Special thanks
