vn_id,staff_id,position,note
24689,2345,songs,"Yuu ED ""Smiley Steady"""
24689,3109,songs,"Mai ED ""Strange Love"""
24689,3509,director,
24689,3511,scenario,
24689,5907,staff,"OP lyrics, Nanoka and Yuu ED lyrics"
24689,5914,staff,OP movie
24689,5953,staff,Graphic chief
24689,6126,music,"OP, Nanoka and Yuu ED"
24689,6127,music,Hazuki ED composition
24689,6128,music,Mai ED lyrics and composition
24689,8587,art,"Nanoka, Hazuki"
24689,18034,staff,Script
24689,18042,songs,"Hazuki ED ""Ato... Love Senchi♡"""
24689,18042,staff,Hazuki ED lyrics
24689,18877,art,Background
24690,2490,scenario,
24690,11479,art,
24695,17886,scenario,
24695,21938,art,
24696,2615,scenario,
24696,4448,director,
24696,12510,music,
24696,13724,music,
24696,14907,chardesign,
24696,14907,art,
24698,1598,scenario,
24698,4814,chardesign,
24698,4814,art,
24699,14174,director,
24699,14174,staff,Programming
24699,14175,staff,Misc programming
24699,14177,music,
24699,14178,art,Good end CGs
24699,14179,art,Backgrounds
24699,22215,scenario,Enchantress' route
24699,22216,scenario,Frequency's route
24699,22217,chardesign,
24699,22219,art,"Cover art, title, bad end CGs"
24699,22219,staff,GUI
24699,22220,art,Cover art
24699,22220,staff,QA
24702,742,songs,"OP ""Aonatsu Line"""
24702,742,staff,OP lyrics
24702,1687,songs,"Miki's Insert song ""Kaigansen"""
24702,8883,songs,"Yui's Insert song ""Musubime"""
24702,10717,scenario,
24702,11170,songs,"Kotone's Insert song ""Ashita no Koto."""
24702,12531,staff,Movie
24702,12532,staff,Design works
24702,13660,songs,"ED ""Blue, Summertime Blue."""
24702,17989,art,Background
24702,18884,music,OP
24702,19300,music,Arrangement of Kotone's insert song
24702,19532,music,Arrangement of Miki and Yui's insert songs
24702,21521,music,"OP composition & arrangement, composition & lyrics for Miki and Yui's insert songs, composition, arrangement & lyrics for Kotone's insert song and ED"
24702,21953,scenario,
24702,21953,director,
24702,21953,staff,Planning
24702,22010,chardesign,
24702,22010,art,
24702,23073,staff,OP movie
24704,21949,chardesign,
24706,6282,songs,"OP ""GO! GO! Ready? GO?!"" (as AiM)"
24706,21949,chardesign,
24714,3103,songs,"OP ""Sora ni Utau Kimi no Namae"""
24714,4871,scenario,
24714,19288,staff,OP movie
24714,21521,music,"BGM, OP composition & lyrics"
24714,21955,art,
24715,2094,chardesign,
24715,2171,music,
24715,7718,staff,Graphics
24716,4433,scenario,
24716,4931,art,
24716,13004,music,
24716,15324,music,
24717,687,songs,"OP ""Golden Route"""
24717,717,songs,"True end ED ""Golden Mission"""
24717,1020,staff,"ED ""...Sugu Kite Ne"" lyrics"
24717,1023,music,True end ED production
24717,1078,staff,ED movie
24717,1432,music,BGM
24717,1869,staff,Script
24717,2122,staff,Special appearance
24717,2164,music,BGM
24717,2174,music,True end ED
24717,3259,art,Side characters
24717,3500,music,BGM
24717,4104,art,Caminal
24717,4142,scenario,
24717,4142,staff,Drafts
24717,4163,staff,OP movie
24717,4858,staff,Special thanks
24717,5368,scenario,Assistant writer
24717,5540,art,"Silvia, Ria, Maria"
24717,5541,art,"Reina, Heroina"
24717,5541,staff,Graphics
24717,5543,art,"Akane, Ayaka"
24717,5543,staff,Graphics
24717,5847,director,
24717,5907,staff,OP lyrics
24717,6028,staff,"PR, Production"
24717,6603,music,"ED ""...Sugu Kite Ne"""
24717,6650,music,BGM
24717,7008,staff,System UI/DTP design
24717,8628,staff,Script
24717,10203,art,"SD, Chieka"
24717,11731,music,BGM
24717,12355,staff,Special thanks
24717,18884,music,OP
24717,19858,staff,Programming
24719,13687,staff,GUI/Logo Artist
24719,19884,art,Backgrounds
24719,22270,scenario,
24719,22270,director,
24719,22271,art,Sketchwork & Concepts
24719,22272,art,"Inking, Lining, Coloring, Additional Art"
24719,22273,scenario,Writing Collaboration
24721,18676,staff,
24721,19721,staff,Video opening/trailer
24721,21399,art,
24721,21757,music,
24722,1199,music,
24722,3123,scenario,
24722,3123,director,
24722,3354,chardesign,
24722,3354,art,
24725,694,songs,"OP ""I:\\DRIVE"""
24725,1684,songs,"Insert song ""Hinadori no Komoriuta"""
24725,2877,art,SD
24725,2985,scenario,
24725,2985,staff,Planning
24725,3352,chardesign,
24725,3352,art,
24725,6792,songs,"ED ""Kyojitsu no Kakera"""
24725,6793,staff,"Producer, OP lyrics"
24725,8302,music,Insert song
24725,10192,music,BGM
24725,13209,staff,OP movie
24725,13450,director,
24725,13991,chardesign,
24725,13991,art,
24725,17989,art,Background
24725,20906,staff,Web design
24725,22941,music,"OP, ED"
24726,7257,art,Background
24726,21368,art,Original Character Sprite (Girl)
24728,378,scenario,
24728,1078,staff,OP movie
24728,3109,songs,"OP ""Silhouette"""
24728,7258,staff,Audio production
24728,15451,music,OP
24728,15452,staff,OP lyrics
24728,23741,art,
24730,717,songs,ED
24730,1907,scenario,
24730,1907,staff,Planning
24730,2250,art,
24730,2377,songs,"OP ""Spider Silk"""
24730,2500,staff,"OP, ED lyrics"
24731,21397,art,Backgrounds
24731,21982,art,"Characters, CGs, backgrounds"
24731,23053,staff,"Writer, coding"
24745,15983,chardesign,
24748,694,songs,"OP ""BLOOM"""
24748,1078,staff,PV movie
24748,1905,staff,Series draft
24748,2250,staff,School uniform design assistant
24748,2500,staff,"OP & ED lyrics, School uniform design assistant"
24748,2845,art,"Sango, Ibarako"
24748,2849,scenario,
24748,2925,scenario,
24748,3234,art,Chrome
24748,4096,art,Rose
24748,6326,staff,OP movie
24748,14621,art,Mizuki
24750,11191,art,
24752,687,songs,"First OP ""Railing Cry"""
24752,3699,art,
24752,3700,music,Sound production
24752,3700,staff,First OP lyrics
24752,5332,scenario,
24752,5333,scenario,
24752,5585,staff,Movie production
24752,11250,songs,"Second OP ""Duality"""
24752,12353,director,
24752,24131,art,Colouring
24752,24200,art,CG colouring
24762,22021,art,
24762,22021,staff,
24768,1917,songs,"OP ""Miracle Yell!"" and ED ""Dear my Angel"""
24770,26,scenario,
24770,26,chardesign,
24770,26,art,
24770,26,staff,OP lyrics
24770,515,music,OP composition
24770,6326,staff,OP movie
24770,6925,music,
24770,6926,music,
24770,7070,music,OP
24770,7070,songs,"OP ""Ciconia no Naku Koro ni"" (Chorus part)"
24770,10784,director,
24770,10784,staff,"Teaser movie, script"
24770,11834,music,
24770,12804,songs,"OP ""Ciconia no Naku Koro ni"" (Chorus part)"
24770,13597,staff,Coloring
24770,18285,music,
24774,105,songs,"OP ""Hekii"""
24774,4595,scenario,
24774,7649,staff,OP lyrics
24774,10469,chardesign,
24774,10469,art,
24774,10587,music,"BGM, OP"
24776,22024,scenario,
24776,22024,art,
24776,22024,staff,Game design
24776,22025,staff,Programming
24776,22026,music,
24776,22027,staff,Sound design
24778,2500,chardesign,
24779,3151,music,"OP Composition, Arrangement"
24779,3151,staff,OP lyrics
24779,3345,staff,OP lyrics
24779,5946,staff,Movie production
24779,5962,songs,"OP ""Futatsu no Hikari"""
24779,9712,scenario,
24779,18907,chardesign,
24779,18907,art,
24779,21158,staff,OP movie
24779,21677,songs,"ED ""Kudan Saka Soirée"""
24779,21677,staff,ED lyrics
24779,21678,music,ED
24779,22170,music,BGM
24779,22171,art,Backgrounds
24780,25575,scenario,
24780,25575,chardesign,
24780,25575,director,
24780,25575,art,
24782,687,songs,"OP ""Kodou"", ED ""eternal flower"""
24782,687,staff,OP and ED lyrics
24782,1078,staff,Movie
24782,2372,music,
24782,2448,scenario,
24782,4318,scenario,
24782,5864,director,
24782,6025,music,ED
24782,19456,art,
24782,19457,art,
24782,19458,art,
24782,19459,art,
24782,23108,music,OP
24789,7257,art,Background
24789,13724,music,"BGM, Main Theme"
24789,15324,music,BGM
24793,6629,art,
24793,10510,scenario,
24794,4935,scenario,
24794,7258,music,
24794,12591,chardesign,
24794,12591,art,
24798,4142,scenario,
24798,4142,staff,Planning
24798,23163,chardesign,
24798,23163,art,
24802,8649,scenario,
24802,8649,director,
24802,8651,music,OP & BGM
24802,8651,staff,OP Lyrics
24802,12601,songs,"OP ""ETERNITY"""
24802,22046,art,
24803,97,music,BGM
24803,378,scenario,"Kiriko, Kirari"
24803,687,songs,"OP ""Tsuki no Kanata de Aimashou"", Touka ED ""Sign"""
24803,690,songs,"Side heroine ED ""Bokutachi no Uta"""
24803,983,scenario,Uguisu
24803,983,staff,"Lyrics for Uguisu route and insert song also Uguisu ED , Production"
24803,1432,music,BGM
24803,2050,music,Rein ED and image song
24803,2416,art,"Touka, Kirari, Madoka, Kento, Kanata"
24803,2416,staff,Graphics
24803,2417,music,"BGM, OP, Touka ED"
24803,2417,staff,"Sound director, Voice effect"
24803,2450,scenario,Seira
24803,2542,art,"Rein, Kiriko"
24803,3348,art,Seira
24803,4155,music,Insert song also Uguisu ED
24803,4160,songs,"Uguisu route song ""Tsuki no Kane"""
24803,5366,scenario,"Rein, Kanna"
24803,5366,staff,"Lyrics for Side heroine ED, Rein ED and image song"
24803,5367,scenario,
24803,5369,scenario,Touka
24803,5369,director,
24803,5369,staff,"Lyrics for OP, Seira and Touka ED"
24803,5370,music,BGM
24803,5371,music,BGM
24803,5372,music,"Side heroine ED, Seira ED"
24803,5375,art,SD
24803,5429,songs,"Rein ED ""After Rain"" and Rein image song ""Dangerous Cute Hacker Rein-chan"""
24803,5848,staff,"ED movies, Production, Script"
24803,5916,art,Backgrounds
24803,5946,staff,Teaser and OP movie production
24803,5954,staff,Production
24803,5962,songs,"Insert song also Uguisu ED ""With Tomorrow"""
24803,9153,staff,Executive producer
24803,9568,music,Uguisu route song
24803,11293,staff,Audio production
24803,12913,art,"Uguisu, Kanna"
24803,12913,staff,Graphics
24803,13470,staff,Sales
24803,13474,staff,"ED movies, Interface and graphic design"
24803,13479,staff,Programming
24803,13480,staff,Sales
24803,13588,staff,Sales
24803,14130,staff,Programming
24803,17054,songs,"Seira ED ""Lovely Spice"""
24803,17926,art,Backgrounds
24803,21158,staff,Teaser movie
24803,22673,staff,OP movie
24806,3797,scenario,
24806,10695,art,
24806,14009,songs,"OP ""Iris no Sora"""
24806,14009,staff,OP lyrics
24806,22233,music,OP
24807,3809,music,BGM
24807,4119,art,
24807,9619,scenario,
24807,18868,music,Theme song arrangement
24807,21945,staff,Theme song lyrics
24807,22130,songs,"Theme song ""Rose"""
24808,3400,scenario,
24808,18868,music,OP
24808,21945,staff,OP lyrics
24808,22130,songs,"OP ""squeeze"""
24808,22282,art,
24809,1582,art,
24809,2615,scenario,
24809,18868,music,OP
24809,21945,staff,OP lyrics
24809,22130,songs,"OP ""Kimi no Omokage"""
24812,15341,chardesign,Character artist
24812,19721,staff,Trailer/opening video
24812,20779,music,
24812,25329,scenario,
24812,25329,director,
24812,25329,staff,Programmer
24812,25330,art,Background artist
24814,22055,scenario,
24814,22055,art,
24819,22057,director,
24823,10310,art,Character Art
24824,22063,director,
24825,1054,chardesign,"Sayuki, Rikka"
24825,1054,art,
24825,1078,staff,OP movie
24825,1591,scenario,
24825,1593,scenario,
24825,1599,scenario,
24825,1604,scenario,
24825,2764,chardesign,Miori
24825,2764,art,
24825,3197,chardesign,Minami
24825,3197,art,
24825,4946,music,OP arrangement
24825,5056,chardesign,Noeru
24825,5056,art,
24825,5905,music,OP lyrics and composition
24825,18918,songs,"OP ""Prisoner"""
24825,24611,scenario,
24839,15324,music,Royalty-free BGM
24840,4620,music,BGM
24841,1783,music,
24841,14647,music,
24841,14648,music,
24841,15324,music,
24841,17443,art,
24841,17448,art,
24841,17458,scenario,
24843,14648,music,SE
24843,17965,staff,Promotion movie
24843,18328,art,SD
24843,18389,music,SE
24843,22065,scenario,
24843,22065,chardesign,
24843,22065,art,
24843,22067,staff,Title logo design
24843,22068,music,"BGM, Insert song"
24843,22068,staff,Movie
24850,7257,art,Background
24852,2489,scenario,
24852,5165,music,OP
24852,5865,director,
24852,22113,art,
24852,24045,staff,Background
24852,24046,staff,Background
24853,1906,scenario,
24853,2958,scenario,
24853,4464,scenario,
24853,4751,art,
24853,4873,scenario,
24853,5026,scenario,
24853,14979,music,
24854,4071,art,
24854,6384,scenario,
24854,7342,scenario,
24854,7462,scenario,
24854,9622,art,
24854,9623,scenario,
24854,16473,music,BGM
24854,18277,scenario,
24855,3782,art,
24855,4621,music,
24855,22114,scenario,
24855,22114,director,
24855,22115,art,
24856,1523,music,BGM
24856,3109,songs,"OP ""Mirai no Yukue"""
24856,3494,staff,"Planning, supervision"
24856,5907,staff,Song lyrics
24856,7267,scenario,
24856,7268,chardesign,
24856,7268,art,
24856,18564,songs,"ED ""Atarashii Mirai"""
24857,105,songs,"Theme song ""Survival Rate"""
24857,2745,art,Guerrilla Shoujo Hunt
24857,3734,scenario,Guerrilla Shoujo Hunt
24857,4868,scenario,Guerrilla Shoujo Hunt
24857,6962,art,Guerrilla Shoujo Hunt
24857,7156,music,Theme song
24857,7217,scenario,Hakudaku no Bitch Hime
24857,7217,director,
24857,7217,staff,Producer
24857,8822,art,Hakudaku no Bitch Hime
24857,18248,scenario,Hakudaku no Bitch Hime
24858,6398,art,
24862,5156,art,
24862,7257,art,
24864,186,songs,"OP ""Koiseyo Onna no ko"""
24864,1017,music,
24866,16943,scenario,
24866,16943,director,
24866,22238,art,
24870,3,scenario,
24870,960,music,"OP composition & arrangement, ED composition"
24870,1454,staff,Planning
24870,2445,art,
24870,13895,songs,"ED ""Mawaru Kuon no Sekai"""
24870,13895,staff,ED lyrics
24870,20267,music,BGM
24870,22568,songs,"OP ""Kikikaikai Wonderland"""
24871,22133,director,
24872,1235,art,
24872,2847,staff,CG Coloring and Supervison
24872,3243,director,
24872,3243,staff,Script
24872,3624,music,Main theme composition
24872,3624,songs,"Main theme ""Tamayura"""
24872,3624,staff,Main theme lyrics
24872,4208,staff,OP movie
24872,5951,scenario,
24872,6208,music,Main theme arrangement
24872,6209,staff,"Producer, PR"
24872,23510,art,Backgrounds
24875,1677,music,
24875,2090,scenario,
24875,2090,art,
24876,15324,music,
24876,22138,scenario,
24876,22139,art,
24876,22140,art,
24877,3355,music,
24877,3867,chardesign,
24877,3867,art,
24877,4717,scenario,
24878,1078,staff,OP movie
24878,3746,art,"Fumika, Harukaze, Harumi, Itsuka"
24878,4121,art,Ria
24878,7412,art,"Saaya, Sayako"
24878,7424,songs,"OP ""Dissonance"", ED ""Love Song"""
24878,7424,staff,OP lyrics
24878,7741,scenario,
24878,11096,scenario,
24878,15664,scenario,
24878,15979,scenario,
24879,3864,scenario,
24879,3865,scenario,
24879,22143,art,
24880,3031,scenario,
24880,3031,director,
24880,3031,staff,Planning
24880,15981,art,
24883,457,scenario,
24883,1116,art,
24883,3499,staff,"Planning, screenplay"
24883,6867,staff,"Graphic, design works"
24883,6868,art,Background
24883,7257,staff,Background material supply
24886,954,scenario,
24886,954,staff,Planning
24886,4574,art,
24890,22148,staff,Coding
24891,3113,songs,"ED ""Gyuttoshite Chuttoshite"""
24891,17900,music,
24892,3697,art,
24892,3928,scenario,
24894,1783,music,BGM
24901,12869,music,BGM
24901,14648,music,SE
24904,19903,art,
24905,13040,music,
24907,18390,music,
24908,7257,art,Background (Station)
24910,19718,director,
24910,22161,staff,
24910,23492,staff,Japanese TL
24911,565,songs,"ED ""Kanata e"""
24911,17900,music,
24911,22162,chardesign,
24911,22162,art,
24911,22163,scenario,
24911,22164,scenario,
24915,1988,chardesign,
24915,1988,art,
24915,4661,songs,"Theme song ""Summer Strike!!!!!!!!"""
24915,4871,director,
24915,17469,scenario,
24915,19300,music,
24915,21521,music,
24916,3410,scenario,
24916,18884,music,
24916,19329,art,
24916,21521,music,
24917,2131,chardesign,
24917,2131,art,
24917,13349,scenario,
24917,15451,music,BGM
24917,15862,director,
24918,2494,scenario,
24918,4190,scenario,
24919,7257,art,Background (School)
24919,21368,art,Original character sprite (Girl)
24921,12301,music,
24921,13036,music,
24921,13038,music,
24921,14648,music,
24921,20812,art,
24922,7257,art,
24922,15324,music,
24922,22173,art,Characters
24924,4591,scenario,
24924,4591,art,
24924,4591,staff,"Script, production"
24924,12301,music,Royalty-free BGM
24928,292,director,
24928,304,art,Backgrounds
24928,332,scenario,
24928,590,chardesign,
24928,590,art,
24928,20000,music,
24928,25716,art,GUI & talk icons
24928,25718,art,GUI & talk icons
24928,25719,music,
24929,20000,music,Royalty-free song (Jingle Bells)
24931,559,art,
24931,7257,art,
24931,11352,songs,"ED ""my star"""
24931,13004,music,
24931,21761,art,
24931,21762,scenario,
24931,21762,staff,Planning
24931,22189,art,
24935,3744,director,
24935,3744,art,Assistant artist
24935,4160,songs,"OP ""Million Times"""
24935,4163,staff,OP movie
24935,6142,staff,OP and ED lyrics
24935,6742,scenario,
24935,6742,director,
24935,12652,art,
24935,13147,songs,"ED ""Honey's High"""
24935,13951,staff,Editing
24935,13952,staff,Editing
24935,13953,director,Executive
24935,18126,music,OP
24935,18666,staff,Graphic chief
24935,18667,staff,Public relations
24935,18882,music,
24935,22191,art,SD
24938,364,scenario,
24938,431,staff,Special thanks
24938,2757,music,"BGM, OP composition and arrangement, ED composition and arrangement"
24938,2791,staff,Special thanks
24938,3022,chardesign,
24938,3022,art,
24938,3770,art,SD
24938,5276,art,Backgrounds assistant
24938,5520,music,BGM
24938,5557,art,Backgrounds assistant
24938,6294,staff,Special thanks
24938,6295,staff,"OP, ED lyrics"
24938,8136,staff,Producer
24938,11142,staff,Special thanks
24938,12094,director,
24938,12094,staff,"3D graphics, ED and Preview movie"
24938,13494,art,Backgrounds assistant
24938,14143,songs,"OP ""Ends of the Earth"""
24938,14986,staff,Graphics
24938,15951,director,
24938,15953,staff,"Chief graphic, background art supervision"
24938,16358,staff,Graphics
24938,16743,art,Backgrounds & original weapon design
24938,17169,songs,"ED ""Childhood's End"""
24938,17383,director,Assistant director
24938,19858,staff,Programming
24940,14170,staff,"Planning, original planning"
24940,19244,art,
24940,21524,scenario,
